error_type,wos_id,wos_year,wos_title,wos_abstract,wos_last_names,ds_id,ds_year,ds_title,ds_abstract,ds_last_names
miss,WOS:000316308400021,2013,effects of oxide roughness at metal oxide interface mgo on ag,defects in thin oxide films on metal substrates affect metal work function and determine the chemical and physical properties of an oxide however accurately predicting properties of these heterogeneous systems is still challenging here we use a new approach to treat a mixed metal metal oxide system within density functional theory which is based on the application of the auxiliary density matrix method j chem theory comput to calculate the exchange interaction at a sharp interface between the two materials as implemented in the cpk code this method is used to calculate the shift of the ag work function in the mgo ag system as a function of the mgo film morphology as well as charge state position and density of oxygen vacancies an accurate band alignment between metal and oxide allows us to predict the relative stabilities of different charge states of oxygen vacancies in mgo as a function of their position with respect to the interface with ag our results confirm that f centers are the most stable defects at terrace sites of mgo clusters and show that f and f centers can have comparable energies at low coordinated sites such as steps and corners they show how thin oxide film roughness as well as oxygen deficiency can affect the metal work function,"['watkins', 'shluger', 'ling']",pub.1056092616,2013,effects of oxide roughness at metal oxide interface mgo on ag,,"['ling', 'watkins', 'shluger']"
miss,WOS:000353868700012,2015,from supply chain to welding network a framework of the prospects of networks in welding,this research has resulted in new insights into the changing business environment in welding manufacturing and welding network structure it thus contributes to partly addressing the lack of network research within specific fields of network manufacturing like welding and research considering cooperation levels with linkages of network members the study is based on theoretical insights into networks presented in the literature and empirical knowledge of the welding and manufacturing industry an example provides evidence of the linkages of welding networks and areas that can potentially improve the profitability of manufacturing and the end product it is found that the cooperation level in welding manufacturing is insufficiently developed for optimal network prospects and profitable network manufacturing additionally the need for specific research of welding network management and their influence on improved quality and profitability throughout the manufacturing chain is noted,"['martikainen', 'heilmann', 'toivanen']",pub.1073103715,2015,from supply chain to welding network a framework of the prospects of networks in welding,changes in the competitiveenvironment of global manufacturing markets mean that study of supply chainsand business networks has become an important aspect of efforts to enhanceefficiency in industrial manufacturing the difference between a supply chain andnetwork approach is not unambiguous and the utility of such approaches inspecific manufacturing contexts is not always clear this paper reviews networkingtheory as it pertains to industrial manufacturing and compares this theoreticalinformation with practices in welding manufacturing the study analyzes weldingnetworks with the example of a three welding network structure with multiplelinkages the analysis shows that the level of cooperation in welding manufacturingis insufficiently developed for optimal network prospects and that weldingnetworks have enormous potential to increase the profitability of productionthrough effective management of internal cooperation linkages and by focusingexternal cooperation on quality assurance and welding requirements doi http dx doi org j mech,"['toivanen', 'martikainen', 'heilmann']"
miss,WOS:000383318300028,2016,synthesis of highly fluorescent all conjugated alternating donor acceptor block copolymers via grim polymerization,although controlled polymerization procedures for conjugated polymers have considerable advantages with respect to molar mass and end group control the material scope has been very limited in particular considering block copolymers and donoracceptor type all conjugated polymers imposing considerable challenges upon the synthetic polymer community in this work a pushpull monomer consisting of a thiophene donor and a pyridine acceptor unit is synthesized and subsequently polymerized via kumada catalyst transfer polymerization using a nickel catalyst grim polymerization in this way an alternating donoracceptor copolymer is obtained via a chain growth mechanism furthermore an all conjugated block copolymer containing a poly hexylthiophene block and the alternating copolymer is successfully prepared in a one pot procedure as well the diblock structure is confirmed by comparison of the thermal electrochemical and spectroscopic properties of the block copolymer and its constituting polymer parts,"['van mele', 'penxten', 'verstappen', 'defour', 'vanderzande', 'govaerts', 'lutsen', 'maes']",pub.1055119596,2016,synthesis of highly fluorescent all conjugated alternating donor acceptor block copolymers via grim polymerization,,"['govaerts', 'verstappen', 'penxten', 'defour', 'van mele', 'lutsen', 'vanderzande', 'maes']"
miss,WOS:000459441600014,2019,treatment options for localized prostate cancer,established therapeutic options for the treatment of localized prostate cancer t nm t tumor grade n lymph node status m metastases are active surveillance radical prostatectomy brachytherapy and external beam radiation due to the prolonged natural history of localized prostate cancer alife expectancy of at least years is required to benefit from local treatment the choice of treatment depends on risk classification of the disease comorbidities and patients preferences potential side effects include urinary incontinence and erectile dysfunction these should be discussed with the patient along with oncologic outcomes,"['knipper', 'graefen']",pub.1112094042,2019,therapieoptionen des lokal begrenzten prostatakarzinoms,etablierte therapieoptionen des lokalisierten prostatakarzinoms t nm t tumorgrad n lymphknotenstatus m metastasen welche aufgrund des ublicherweise langsamen krankheitsverlaufs bei patienten mit einer lebenserwartung von mindestens jahren empfohlen werden sind die aktive uberwachung die radikale prostatektomie die brachytherapie und die perkutane bestrahlung die wahl der therapieform orientiert sich am tumorstadium bzw der risikogruppe den komorbiditaten sowie der patientenpraferenz neben dem onkologischen ergebnis sind die potenziellen nebenwirkungen der jeweiligen lokaltherapie mit dem betroffenen zu diskutieren wobei insbesondere einschrankungen der harnkontinenz und erektionsfahigkeit moglich sind,"['knipper', 'graefen']"
miss,WOS:000462366000001,2019,the basic incentive mechanism of social activity of the individual,the main provisions of the system diachronic approach to the study of the phenomenon of social activity of the individual are developed social activity from the point of view of the system diachronic approach should be considered as a multi level education including cognitive emotional evaluative motivational and socio psychological phenomena combined in acts of interaction between the individual and the social environment undergoing qualitative changes in time description of the past present and future state of the system personality social group the identification of elements of the system progressively or regressively transformed are the necessary conditions for a system diachronic analysis of social activity the basic incentive mechanism of the person s social activity is revealed diachronic mismatch in the system personality social environment as well as private cognitive emotional evaluative motivational and socio psychological mechanisms of social activity of the individual and the group,['grigoryeva'],pub.1113051833,2019,базовыи побудительныи механизм социальнои активности личности,обосновано применение системно диахронического подхода к исследованию социальнои активности личности социальная активность с точки зрения системно диахронического подхода должна быть рассмотрена как разноуровневое образование включающее когнитивные эмоционально оценочные мотивационные и социально психологические явления объединенные в актах взаимодеиствия личности и социальнои среды претерпевающих качественные изменения во времени описание прошлого настоящего и будущего состояния системы личность социальная группа выделение элементов системы прогрессивно или регрессивно трансформирующихся необходимые условия системно диахронического анализа социальнои активности раскрыт базовыи побудительныи механизм социальнои активности личности диахроническое рассогласование в системе личность социальная среда а также частные когнитивные эмоционально оценочные мотивационные и социально психологические механизмы социальнои активности личности и группы,['grigoryeva']
miss,WOS:000239925300012,2006,a compact low cost wide angle radar test bed,recent technology developments in digital radio low cost inertial navigation systems and unmanned air vehicle design are converging to enable and make practical several new radar sensing modes such as simultaneous sar gmti from persistent staring mode radar d sar from a single pass single phase center radar and wide angle radar tracking of dismounts one of the challenges for algorithm developers is a lack of high quality target and clutter signature data from the new radar modes afrl s sensor directorate and set corporation are developing a compact low cost wide angle radar test bed capable of simulating a variety of radar modes including d sar sar gmti from staring mode radar and ultra fine resolution range doppler we provide an overview of the wide angle radar test bed architecture its modular design and our implementation approach we then describe several non conventional wide angle radar sensor modes and outline a corresponding series of test bed data collection experiments that could be used to support the development of new tracking and recognition algorithms,"['majumder', 'dilsavor', 'zelnio', 'reed', 'minardi', 'gorman']",pub.1045933121,2006,a compact low cost wide angle radar test bed,,"['gorman', 'majumder', 'reed', 'dilsavor', 'minardi', 'zelnio']"
miss,WOS:000328572800011,2013,there is no common world jacques derrida and the idea of community,against the accusation of depoliticization that the thought of the last derrida has received the aim of this article is to show how the criticism of the idea of community articulates in derrida the heterological politics that blurs the boundaries between the ethical and the political to this end firstly i will analyse the idea of the community as it is criticized by derrida in politics of friendship secondly i will analyse derrida s criticism to the idea of common world material and or objective and finally i will expose the characteristics of the heterological politics in its relationship with the death of the other and the figure of the son,['llevadot'],pub.1071799231,2013,no hay mundo comun jacques derrida y la idea de comunidad,,['llevadot']
miss,WOS:000244291500004,2006,preoperative diagnostics and surgical treatment of epilepsy,the surgical treatment of focal epilepsies is not a new form of therapy but was started in the late eighties of the th century for many years epilepsy surgery was carried out in only a relatively small number of centres worldwide during the last two decades however a stormy development has occurred and in germany for instance epilepsy surgery is now offered across the whole country this development was made possible by the advancement of technology especially the introduction of simultaneous eeg video monitoring and the modern imaging technique of magnetic resonance tomography in this synopsis the objectives of the preoperative non invasive and invasive diagnostic procedures are outlined the essential tasks of which are to determine the localisation and extension of the epileptogenic zone as well as to make an estimation of possible negative consequences of a cortical resection the surgical procedures used most often are described to summarise the current state of the art surgical treatment is a safe means of therapy with only a low rate of complications furthermore it offers better chances for seizure freedom than any other treatment form currently available,['ebner'],pub.1057467384,2006,praoperative epilepsiediagnostik und operative epilepsiebehandlung,,['ebner']
miss,WOS:000325629200005,2013,a week retrospective open trial comparing the efficacy of biological therapies in nail psoriasis,background nail psoriasis occurs in about of psoriatic patients and can be psychologically devastating since it appears on visible areas up to now there is no evidence about what biological drugs is the most effective on nail psoriasis objectives the aim of our study was to determine if one of the four biological drugs approved in our country infliximab adalimumab etanercept ustekinumab is more effective than the others for nail psoriasis materials and methods a single center retrospective study was conducted to assess the efficacy of biological therapies in patients with moderate to severe psoriasis with nail involvement napsi was evaluated in all psoriatic patients kruskal wallis and fisher s exact tests were used to analyze the data results a global statistically significant improvement in mean napsi from baseline to and weeks was observed in all patients at weeks of the patients reach napsi at weeks and at weeks the improvement in nail psoriasis is not significantly different between groups an improvement in the mean psoriasis area and severity index score was also achieved conclusions biological therapies have shown to ameliorate psoriatic nail lesions we did not find any statistically significant differences between the four biological drugs investigated,"['balestri', 'tengattini', 'patrizi', 'odorici', 'bardazzi', 'antonucci']",pub.1050470813,2013,magistral formulations and pruritus therapy what is established what is confirmed what is new,pruritus is a common symptom encountered by many different specialties one must clinically differentiate between pruritus associated with skin disease or inflammation and pruritus with normal skin searching for possible underlying diseases is indispensable because pruritus can be very chronic and has multiple pathogenetic mechanisms therapy especially topical therapy is difficult and often not successful very often systemic treatment has to be combined with topical approaches considering both the active ingredients and appropriate vehicles there are still open therapeutic gaps in the pharmaceutical product market which can partially be resolved by using standard prescriptions for formulations due to the new pharmacy practice order standardized compounded formulations should be given preference since individual formulations often do not pass the plausibility check of the compounding pharmacist also the use of cosmetic ingredients by example commercial cold creams is no longer permitted since only ingredients with pharmaceutical quality can be used in compounding we will show based on practical cases different therapeutic options for treatment with standardized magistral formulations from the nrf new german pharmacopoeia for compounded medications,"['staubach', 'metz']"
miss,WOS:000358554200004,2015,structuring to promote which legal framework for the economic development of marine energies,to this day the development of renewable marine energies does not dispose of a satisfying legal framework in the territorial sea the construction and operation of renewable energy projects is subject to a series of permits stemming from different legislation occupation of the maritime public domain or the water act permit because this framework is unable to foster the development of these energy sources it should be simplified by either abandoning the requirement for a permit under the water act in favour of an extended licence of occupation granting the public authorities the same guarantees or by the creation of an ad hoc permit regime to be included in the energy code also the reinforcement of power purchase obligation mechanisms of the generated electricity to which these projects are eligible is required indeed beyond the call for tenders and the existing feed in tariffs the development of marine renewable energy sources in particular during the test stage e g pilot offshore farms has to be accompanied by a tailored tariff system in the exclusive economic zone a decree was adopted in july which seeks to create a special permit granted by the decentralized administrative authority in charge of maritime issues prefet maritime this new legal framework should foster the development of projects in the zone due to the technical challenges some other evolutions of the known regimes may be required because of the distance of the plants to the shore for example regarding grid connection or the power purchase obligation regime,['gelas'],pub.1057030352,2015,encadrer pour favoriser quel cadre legal pour le developpement economique des energies marines,,['gelas']
miss,WOS:000260778100001,2008,small divergence edge emitting semiconductor lasers with two dimensional plasmonic collimators,using quantum cascade lasers with a two dimensional metallic aperture grating structure defined on the facet the authors demonstrate a collimated laser beam with small divergence angle perpendicular and parallel to the laser waveguide layers degrees and degrees respectively these values represent a reduction by a factor of similar to and similar to respectively compared to those of the original mu m wavelength laser without plasmonic collimation the devices preserve good room temperature performance with output power as high as of that of the original unpatterned lasers,"['blanchard', 'edamura', 'fan', 'capasso', 'yu', 'kan', 'yamanishi']",pub.1057892738,2008,small divergence edge emitting semiconductor lasers with two dimensional plasmonic collimators,,"['yu', 'blanchard', 'fan', 'capasso', 'edamura', 'yamanishi', 'kan']"
miss,WOS:000327812700005,2013,two dimensional polyfluorenes bearing thienylenevinylene pi bridge acceptor side chains for photovoltaic solar cells,two dimensional polyfluorenes bearing thienylenevinylene bridged malononitrile pf btdcn or diethylthiobarbituric acid accepting side chains pf btdta have been successfully prepared the polymers were fully characterized for their physicochemical electrochemical and photovoltaic properties these polymers exhibited greatly changed properties with the introduction of pi conjugated accepting side chains the enhancement of current density for the bulk heterojunction solar cells was observed when replacing the pedot pss interfacial layer with molybdenum oxide moo photovoltaic solar cells with the configuration ito moo polymer pcbm al exhibited an efficiency of and for pf btdcn and pf btdta respectively a morphology study revealed the existence of nanoscale phase separation with interpenetration networks between polymer and pcbm domains,"['ni', 'bian', 'wang', 'zhang', 'jiang', 'tang', 'hai', 'zhu']",pub.1056096783,2013,two dimensional polyfluorenes bearing thienylenevinylene π bridge acceptor side chains for photovoltaic solar cells,,"['zhu', 'hai', 'wang', 'ni', 'jiang', 'bian', 'zhang', 'tang']"
miss,WOS:000417327900012,2017,imaging through a scattering medium based on spatial transmission matrix,the inhomogeneity of scattering medium distorts the propagation of the waves which has been detrimental to the performance of optical imaging the operating time of the traditional solutions will be very long as the scanning is necessary during the imaging a recovery solution based on spatial optical transmission matrix has been proposed with the acquiring of the spatial optical transmission matrix the incident object wave will be recovered directly from the distorted transmitted wave in this way only a single shot is needed during the imaging the effectiveness of this method has been proved by the simulation and experiment the principle is simpler and the algorithm is more efficient which are beneficial to the imaging through the scattering medium,"['geng', 'zhou', 'zhao', 'he', 'zhuang', 'ren', 'xu']",pub.1090939882,2017,imaging through a scattering medium based on spatial transmission matrix,,"['zhuang', 'xu', 'geng', 'zhao', 'zhou', 'he', 'ren']"
miss,WOS:000247243100010,2007,legal position on the requirement for nursing home care of children and adolescents,we analysed the results of assessments of the need for home nursing care in children and adolescents by the statutory health insurance medical service mdk in germany in order to identify potential measures for quality improvement methods data from assessments of the mdk of baden wurttemberg were used to correlate the documented degree of independence in self care with the total time needed for self care the additional time for self care caused by illness or disability corrected for age and the proposed level of coverage by statutory nursing insurance results the correlation between independence in self care and the time needed for self care decreased with a higher level of coverage the main confounding variables were age at the time of assessment and the age related natural need for assistance in self care the proposed level of coverage by statutory nursing insurance is based on the additional time for self care caused by illness or disability which is calculated by subtracting the natural time needed for nursing in children and adolescents without illness or disability conclusions assessment of the degree of independence in self care may allow us to test the plausibility of allocation to different levels of coverage by statutory nursing insurance in children and adolescents it should be further refined and developed as an instrument for internal quality control,"['boehler', 'mohrmann', 'diepgen', 'bruckner', 'hannes']",pub.1041364820,2007,pflegebedurftigkeit von kindern und jugendlichen nach sgb xi,eine analyse der gutachtlichen empfehlungen des medizinischen dienstes der krankenversicherung mdk zur eingruppierung von kindern und jugendlichen in pflegestufen gemaß dem gesetz uber die soziale pflegeversicherung sollte hinweise auf mogliche maßnahmen zur verbesserung der begutachtungsqualitat liefern anhand von pflegegutachten des mdk baden wurttemberg wurde die korrelation zwischen dem grad der selbststandigkeit eines kindes und jugendlichen dem zeitlichen hilfebedarf fur verrichtungen der grundpflege dem angegebenen alterskorrigierten durch krankheit bzw behinderung bedingten zeitlichen mehrbedarf sowie der ermittelten pflegestufe analysiert der zusammenhang der selbststandigkeit bei der ubernahme von pflegeverrichtungen mit dem dokumentierten zeitlichen hilfebedarf nahm mit steigender pflegestufe ab als wesentlicher einflussfaktor wurden das alter zum zeitpunkt der begutachtung und der daraus abzuleitende naturliche hilfebedarf identifiziert die empfehlung von pflegestufen basiert auf dem nach abzug des naturlichen hilfebedarfs ermittelten krankheits bzw behinderungsbedingten zeitlichen mehrbedarf die bestimmung des grads der selbststandigkeit in den verrichtungen der grundpflege konnte eine plausibilitatskontrolle der ergebnisse der pflegebegutachtung im kindes und jugendalter ermoglichen und sollte daher zu einem instrument der internen qualitatssicherung weiterentwickelt werden,"['bohler', 'bruckner', 'hannes', 'diepgen', 'mohrmann']"
miss,WOS:000309817400062,2012,optical absorption and electromagnetically induced transparency in semiconductor quantum well driven by intense terahertz field,an approach for solving the excitonic absorption in a semiconductor quantum well driven by an intense terahertz field is presented the formalism relies on the stationary single photon schrodinger equation in the full quantum mechanical framework the optical absorption dynamics in both weak and strong couplings are discussed and compared the excitonic absorption spectra show the autler townes doublets for the resonance terahertz field a replica peak for the non resonance terahertz field and the electromagnetically induced transparency phenomenon for modulating the decay rate of the second electron state in the weak coupling in particular the electromagnetically induced transparency phenomenon window range is discussed in the strong coupling region the multi order energy level resonance splitting due to the strong optical field is found there are three non resonance terahertz field or four resonance terahertz field peaks in the optical absorption spectra this work provides a simple and convenient approach to deal with the optical absorption in the exciton system,"['wu hong wei', 'mi xian wu']",pub.1059151131,2012,optical absorption and electromagnetically induced transparency in semiconductor quantum well driven by intense terahertz field,,"['wu', 'mi']"
miss,WOS:000256521200001,2008,local identification of scalar hybrid models with tree structure,standard modelling approaches e g in chemical engineering suffer from two principal difficulties the curse of dimension and a lack of extrapolability we propose an approach via structured hybrid models shms to resolve both issues for simplicity we consider reactor models which can be written as a tree like composition of scalar input output i o functions u j the vertices j of the finite tree structure represent known or unknown subprocesses of the overall process known processes are modelled by white box functions u j unknown processes are represented by black boxes u j oriented edges of the tree indicate composition of the i o relations u j in a feedforward structure the tree structure of a mixture of black and white boxes constitutes what we call an shm under certain assumptions on differentiability genericity and monotonicity we provide an inductive algorithm which uniquely identifies all black boxes in the shm up to a trivial scaling calibration between adjacent black boxes our result does not require any extra measurements interior to the shm instead we only require global overall i o data clustered along a d dimensional database of inputs more precisely information on partial derivatives of order up to is required in all directions but only at base points within the d dimensional database the dimension d need not exceed the maximal input dimension of any individual black box in the shm compared to the total input dimension n of the reactor which may be much larger than d this dimension reduction effectively avoids the curse of dimension the complexity of our approach is polynomial in n and exponential in d only rather than exponential in n moreover our unique identification of all black boxes accommodates a reliable global extrapolation far beyond the original database to input regions of full dimension we illustrate our results with a model of an industrial continuous polymerization plant,"['fiedler', 'schuppert']",pub.1059686177,2008,local identification of scalar hybrid models with tree structure,,"['fiedler', 'schuppert']"
miss,WOS:000437312900004,2018,dead time effect analysis of a three phase dual active bridge dc dc converter,the dead time effect is observed in the three phase dual active bridge dab dc dc converter the occurrence of the dead time effect depends on the relationship of the switching frequency the phase shift value the dead time value and the equivalent conversion ratio the dead time effect may have a significant impact on the converter performance when high switching frequency wide input and output voltage range or wide operation power range are required therefore comprehensive research of the dead time effect is essential to improve the design of the three phase dab converter over a wide operation range in this study all the cases of the dead time effect in the three phase dab converter are analysed in terms of the buck boost and matching states the expressions of the transmission power constraint conditions and key time of the dead time effect are derived for each state the operation waveforms of the dead time effect are also presented to better understand the dead time effect finally the analysis is verified by both simulation and experimental results,"['emadi', 'peng', 'wang', 'yang', 'ye']",pub.1099756995,2018,dead time effect analysis of a three phase dual active bridge dc dc converter,,"['wang', 'peng', 'ye', 'yang', 'emadi']"
miss,WOS:000409244100015,2017,competitive adsorption of o and toluene on the surface of feox sba catalyst,the adsorption of volatile organic compounds vocs and o on the surface of the catalyst was one of the vital progresses in the plasma catalytic oxidation of vocs in this work the breakthrough curves of toluene adsorption on the feox sba were measured under the various o concentrations the results showed that the breakthrough time of toluene reduced with increasing o competitive adsorption was observed on the catalyst surface between o and toluene the catalysts adsorbed the toluene under the various o concentrations were characterized by o temperature programmed desorption o tpd and x ray photoelectron spectroscopy xps the desorption amounts of o and the fe percentage on the catalyst surface were dependent on the o concentration during toluene adsorption the experimental results of pure sba and mnox sba indicated the competitive adsorption site of o and toluene was feox in situ ftir data of toluene adsorption on the catalyst surface indicated that the adsorption state of toluene could not be impacted by the competitive adsorption of o and the o adsorbed on the catalyst could oxidize toluene,"['ye', 'wu', 'xu', 'chen', 'lu', 'fu', 'huang']",pub.1085557348,2017,competitive adsorption of o and toluene on the surface of feox sba catalyst,,"['lu', 'huang', 'xu', 'wu', 'fu', 'chen', 'ye']"
miss,WOS:000307002600037,2012,production of biomass from sugar and protein in function of sugarcane varieties and phosphorous fertilization,the sugarcane is a fodder that presents nutritional limitations due to low levels of protein phosphorus and sulfur however the phosphorous fertilization can improve its nutritional quality because it influences in the absorption and the metabolism of nitrogen and phosphorus in this study the accumulation of dry substance from phosphorus and raw protein and the production of sucrose from two sugarcane varieties in function of the phosphorous fertilization in the sugarcane plant cycle were evaluated the study was a x factorial consisted of two sugarcane varieties rb and rb and six doses of phosphorus zero and kg ha of p with treatments distributed in blocks at random with five repetitions nitrogen and potassium fertilization in doses equivalent to and kg ha of n and k were also used respectively the phosphorous fertilization influenced in the accumulation of dry substance and sucrose having a quadratic effect there was a linear effect but discrete of the doses of p on the concentration of this element in the dry substance which was not observed for the raw protein concentration on the other hand the protein and phosphorus mass were significantly influenced by the fertilization,"['dos santos aristides', 'de souza barbosa', 'santiago', 'calheiros', 'ferreira', 'de oliveira']",pub.1072851502,2012,production of biomass from sugar and protein in function of sugarcane varieties and phosphorous fertilization,a cana de acucar e uma forragem que apresenta limitacoes nutricionais devido aos baixos teores de proteina de fosforo e de enxofre entretanto a adubacao fosfatada pode melhorar sua qualidade nutricional pois influencia na absorcao e no metabolismo do nitrogenio e do fosforo no presente estudo avaliaram se no ciclo de cana planta o acumulo de materia seca de fosforo e de proteina bruta e a producao de sacarose de duas variedades de cana de acucar em funcao da adubacao fosfatada o estudo foi um fatorial x constituido de duas variedades de cana rb e rb e seis doses de fosforo zero e kg ha de p com os tratamentos distribuidos em blocos ao acaso com cinco repeticoes utilizou se tambem adubacao nitrogenada e potassica em doses equivalentes a e kg ha de n e k respectivamente a adubacao fosfatada influenciou no acumulo de materia seca e de sacarose havendo efeito quadratico houve efeito linear mas discreto das doses de p sobre a concentracao desse elemento na materia seca o que nao foi observado para a concentracao de proteina bruta por outro lado os acumulos de proteina e de fosforo foram significativamente influenciados pela adubacao,"['calheiros', 'de oliveira', 'ferreira', 'de souza barbosa', 'santiago', 'aristides']"
miss,WOS:000236098600012,2006,landau de gennes model of liquid crystals with small ginzburg landau parameter,liquid crystals may exhibit two types of behaviors in comparison with two types of superconductors we wish to explore type i behavior of liquid crystals by using the landau de gennes model with small ginzburg landau parameter in this paper for small we give an estimate on the critical wave number q c at which a liquid crystal undergoes a phase transition from a nematic state to a smectic state we show that if is small a smectic phase can nucleate only from a special class of nematic states which depends on the geometry of the domain occupied by the liquid crystal if the wave number is further lowered the liquid crystal is in a uniform smectic state which resembles the perfect superconducting state of type i superconductors,['pan'],pub.1062846240,2006,landau de gennes model of liquid crystals with small ginzburg landau parameter,,['pan']
miss,WOS:000289703800010,2011,odd even effect and unusual behavior of dodecyl substituted analogue observed in the crystal structure of alkyltrimethylammonium ni dmit salts,a series of ni dmit dmit dithiole thione dithiolato salts of alkyltrimethylammonium cn n represents the alkyl chain length n and have been prepared and analyzed by x ray structural analysis all complex salts have been found to be composed of alternate sheets of ni dmit anions and sheets of cations with a pronounced interdigitation of the alkyl chains however molecular arrangement differed between c ni dmit and other cn ni dmit n adjacent cations were aligned along the long axis of ni dmit anion in c complex salt while in others c c complex salts they were aligned toward the short axis such a difference in arrangement arose from correlativity between the lengths of the long axis of cation and anion namely clca furthermore relative orientation between the alkyl chain of cation and ni dmit anion differed between the odd and even numbered cations for c c whereas the plane of alkyl chain for odd numbered cation was normal to the plane of ni dmit anion that of even numbered cation was parallel it was also found that c analog behaved like odd numbered cations however in c salt the end methyl group of the dodecyl group adopted unusual end gauche conformation,"['tomono', 'miyamura', 'nomoto', 'dai', 'ueno']",pub.1064471044,2011,odd even effect and unusual behavior of dodecyl substituted analogue observed in the crystal structure of alkyltrimethylammonium ni dmit salts,,"['dai', 'nomoto', 'ueno', 'tomono', 'miyamura']"
miss,WOS:000480427100010,2019,doses and splitting of nitrogen in two sowing densities of the flint yellow maize hybrid,an experiment was conducted in la molina lima peru with the objective of evaluate the effect of planting densities and plants ha nitrogen doses and kg ha and nitrogen splitting two times stages v and v and three times stages v v and v on the agronomic performance of the flint yellow corn hybrid exp the experiment used a completely random block design in xx factorial arrangement with four replications there was not significant effect of the interactions of the evaluated factors on growth and yield components on the other hand there was an individual effect of nitrogen doses and planting density on grain yield and stem diameter respectively the highest grain yield t ha was obtained with kg ha of n and the largest stem diameter cm with the lowest planting density plants ha although the interaction of the evaluated factors was not significant the highest grain yield t ha was obtained with kg ha of n splitting in two stages which are v and v and using plants ha,"['waldir mendoza cortez', 'carlos de la cruz', 'chura']",pub.1117867840,2019,dosis y fraccionamiento de nitrogeno en dos densidades de siembra del maiz amarillo duro,fue realizado un experimento con el objetivo de evaluar el efecto de diferentes densidades de siembra y plantas ha dosis de nitrogeno y kg ha y su fraccionamiento dos veces estadios v y v y tres veces estadios v v y v sobre el desempeno agronomico del maiz amarillo duro exp el diseno experimental utilizado fue el de bloques completos al azar en arreglo factorial xx con cuatro repeticiones no hubo efecto significativo de las interacciones de los factores sobre el crecimiento y componentes del rendimiento por otro lado hubo efecto individual de las dosis de nitrogeno y de la densidad poblacional sobre el rendimiento en grano y diametro de tallo respectivamente el mayor rendimiento en grano t ha fue obtenido con kg ha de n y el mayor diametro de tallo cm con la menor densidad poblacional plantas ha a pesar que la interaccion de los factores evaluados no fue significativa el mayor rendimiento en grano t ha fue obtenido con kg ha de n fraccionado en los estadios v y v y utilizando plantas ha,"['chura', 'mendoza cortez', 'de la cruz']"
miss,WOS:000465467000005,2019,teaching english through task and project based learning to embera chami students,bilingual indigenous students who attend public schools around the country are to develop english language skills as part of the suggested curriculum created by the colombian ministry of education this is the case of the embera chami students in florencia caqueta whose conditions for learning english differ from those of monolingual spanish students the purpose of this study is to analyze the difficulties and the advantages of learning english through task and project based learning in bilingual indigenous students the analysis of the study was developed through the method of systematization of experience results suggest that the two learning approaches enhanced indigenous students speaking skills and facilitated vocabulary recognition however the students mentioned being more interesting in learning english for specific purposes,"['rueda varon', 'ricardo rojas']",pub.1113817145,2019,teaching english through task and project based learning to embera chami students,the colombian applied linguistics journal calj is a peer review journal published in bogota colombia by universidad distrital francisco jose de caldas for a global audience of professionals in education interested in research and teaching issues in the field of applied linguistics for the teaching of english,"['rojas', 'varon']"
miss,WOS:000431701900014,2018,model for smoothing and segmentation of texture images using l norm,segmentation of texture images is always a challenging problem in image processing the authors propose a novel model for segmentation of texture images based on l gradient norm the model will do smoothing of texture in image and segmentation jointly it is well known that l gradient norm smooths the image and preserve the edges keeping this in view the proposed model is using l gradient norm for smoothing of texture in image and chan vese energy for segmentation for fast and efficient solution of the model the authors use alternating minimisation algorithm experimental results of their proposed model which are compared with well known state of the art existing models validate better performance of the proposed model,"['badshah', 'shah']",pub.1092581102,2018,model for smoothing and segmentation of texture images using l norm,,"['badshah', 'shah']"
miss,WOS:000271073200001,2008,novel motion platform for flight simulators using an anthropomorphic robot,the current paper proposes a novel approach to motion platform design for flight simulators which employs an anthropomorphic industrial robot for motion of the cabin advantages and disadvantages of using a serial actuation chain in place of the well established stewart apos s platform parallel actuation architecture are discussed including the possibility of expanding the envelope of achievable acceleration and angular rates the robot velocity and force manipulability analysis is performed to analyze the platform expected performance and to select a neutral position which maximizes the capability of the actuation chain to produce velocities and accelerations washout filter design is performed using the reid and nahon classic washout filter filter tuning and the peculiar need of the proposed motion platform for a collision avoidance system are discussed simulation results are presented for typical maneuvers a preliminary platform assessment is performed using an experimental setup and the aid of an inertial measurement unit,"['pollini', 'petrone', 'innocenti']",pub.1052560547,2008,novel motion platform for flight simulators using an anthropomorphic robot,,"['pollini', 'innocenti', 'petrone']"
miss,WOS:000346322200035,2014,new functionalized magnetic materials for as removal adsorbent regeneration and reuse,the presence of arsenic in natural water is one of the most important pollution problems worldwide functionalized magnetic silica magnetite nanoparticles m have been reported as effective materials for arsenate adsorption saiz et al because the process economy might be limited by the solid reuse this work aims at the analysis of the regeneration and reusability of arsenate loaded m materials the influence on the desorption and readsorption efficacies of the type and concentration of the regeneration agent hcl or naoh and the sorbent refunctionalization steps f is protonation of amino groups f is coordination of fe is analyzed desorption with hcl is concentration dependent with maximum efficacies at mol l solutions of naoh mol l provided the best desorption performance however the regeneration of the solid needed of two stages of refunctionalization f and f furthermore regenerated materials under alkaline conditions reported adsorption yields of arsenic around,"['ortiz', 'bringas', 'saiz']",pub.1055612953,2014,new functionalized magnetic materials for as removal adsorbent regeneration and reuse,,"['saiz', 'bringas', 'ortiz']"
