error_type,wos_id,wos_year,wos_title,wos_abstract,wos_last_names,ds_id,ds_year,ds_title,ds_abstract,ds_last_names
miss,WOS:000253575800010,2008,the anxiolytic like effect of the selective ht receptor antagonist sb the impact of benzodiazepine receptors,the effect of lesion of hydroxytryptamine ht neurons produced by p chloroamphetamine p ca x mg kg and the influence of the benzodiazepine receptor antagonist flumazenil mg kg on the anticonflict action of n dichloro methoxy phenyl methoxy lpiperazinyl benzenesulfonamide sb a selective ht receptor antagonist were investigated in the vogel conflict drinking test in rats in addition the interaction between sb mg kg and diazeparn mg kg was evaluated in that test all the compounds tested were administered intraperitoneally the anticonflict activity produced by sb mg kg was not modified in p ca pretreated rats but it was totally blocked by flumazenil combined administration of non active doses of sb mg kg and diazepam mg kg produced a pronounced anticonflict effect in rats the present results suggest that the anticonflict activity of sb is not conditioned by the integrity of ht neurons and that benzodiazepine receptors are indirectly involved in its effect possibly due to a functional interaction between ht receptors and the gamma aminobutyric acid gaba benzodiazepine system c elsevier b v all rights reserved,['wesolowska'],pub.1028928356,2008,the anxiolytic like effect of the selective ht receptor antagonist sb the impact of benzodiazepine receptors,the effect of lesion of hydroxytryptamine ht neurons produced by p chloroamphetamine p ca x mg kg and the influence of the benzodiazepine receptor antagonist flumazenil mg kg on the anticonflict action of n dichloro methoxy phenyl methoxy piperazinyl benzenesulfonamide sb a selective ht receptor antagonist were investigated in the vogel conflict drinking test in rats in addition the interaction between sb mg kg and diazepam mg kg was evaluated in that test all the compounds tested were administered intraperitoneally the anticonflict activity produced by sb mg kg was not modified in p ca pretreated rats but it was totally blocked by flumazenil combined administration of non active doses of sb mg kg and diazepam mg kg produced a pronounced anticonflict effect in rats the present results suggest that the anticonflict activity of sb is not conditioned by the integrity of ht neurons and that benzodiazepine receptors are indirectly involved in its effect possibly due to a functional interaction between ht receptors and the gamma aminobutyric acid gaba benzodiazepine system,['wesołowska']
miss,WOS:000254722600004,2007,egr mediates sio driven transcription of membrane type i matrix metalloproteinase in macrophages,the up regulation mechanism of membrane type i matrix metalloproteinase mt mmp in macrophages stimulated by silica in vitro and the contribution of early growth response egr transcription factor in the gene expression pathway were investigated macrophages stimulated by silica were treated with egr antibody or egr decoy oligodeoxynucleotides odn the levels of mt mmp proteins were determined by western blot and the expression of mt mmp mrnas was detected by rt pcr the results showed as compared with control macrophages silica stimulated group showed up regulated gene expression of mt mmp via egr p lt compared with silica stimulated macrophages untreated with antibody the cells treated with mu g ml egr antibody were associated with reduced expression of mt mmp protein p lt and mrna p lt compared with silica stimulated untransfected group the egr decoy odn group was associated with reduction in the expression of mt mmp protein and mrna p lt it was concluded gene expression of mt mmp which may play a critical role in silicosis was up regulated by silica in macrophages egr participated in the expression of mt mmp and positively regulated the expression both egr antibody and egr decoy odn suppressed the expression of mt mmp through the egr pathway and may become a potential therapeutic tool in the management of silicosis in the future,"['jin yang', 'xin jianbao', 'bai ming', 'xiang fei', 'ma wanli']",pub.1049404675,2007,egr mediates si driven transcription of membrane type i matrix metalloproteinase in macrophages,the up regulation mechanism of membrane type i matrix metalloproteinase mt mmp in macrophages stimulated by silica in vitro and the contribution of early growth response egr transcription factor in the gene expression pathway were investigated macrophages stimulated by silica were treated with egr antibody or egr decoy oligodeoxynucleotides odn the levels of mt mmp proteins were determined by western blot and the expression of mt mmp mrnas was detected by rt pcr the results showed as compared with control macrophages silica stimulated group showed up regulated gene expression of mt mmp via egr p compared with silica stimulated macrophages untreated with antibody the cells treated with microg ml egr antibody were associated with reduced expression of mt mmp protein p and mrna p compared with silica stimulated untransfected group the egr decoy odn group was associated with reduction in the expression of mt mmp protein and mrna p it was concluded gene expression of mt mmp which may play a critical role in silicosis was up regulated by silica in macrophages egr participated in the expression of mt mmp and positively regulated the expression both egr antibody and egr decoy odn suppressed the expression of mt mmp through the egr pathway and may become a potential therapeutic tool in the management of silicosis in the future,"['xiang', 'bai', 'jin', 'ma', 'xin']"
miss,WOS:000220194900004,2004,meaning of the isotopic signal of shallow marine carbonates diagenetic part versus original part upper jurassic eastern edge of the paris basin france,along a reference section of the upper jurassic carbonate formations of lorraine htm borehole northeastern france isotopic analyses delta o delta c are performed on the carbonated phase of bulk rock the study of these geochemical signals within carbonate platform setting is realized through a confrontation between bulk isotopic data and different sets of parameters sedimentological data isotopic data from microdrilled specific phases petrophysical data it appears that the use of the delta o record as a chemostratigraphic descriptor is impossible since this signal is a lithologic counterpart only reflecting facies and diagenesis on the other hand the delta c curve proves to be a promising tool in proximal realm c academie des sciences publie par elsevier sas tous droits reserves,"['loreau', 'emmanuel', 'vincent']",pub.1007621937,2004,signification du signal isotopique δo δc des carbonates neritiques composante diagenetique et composante originelle jurassique superieur de l est du bassin de paris france,resumele long d une coupe de reference traversant les formations carbonatees du jurassique superieur de lorraine forage htm nord est de la france des analyses isotopiques δo δc sont realisees sur la phase carbonatee de la roche totale bulk analysis le dechiffrage de ces signaux isotopiques dans les carbonates neritiques etudies est effectue par confrontation des donnees isotopiques obtenues sur roche totale avec differents ensembles de parametres sedimentologiques donnees isotopiques sur produits separes donnees petrophysiques il apparaıt que l utilisation du δo en tant que descripteur chimiostratigraphique est impossible car les valeurs obtenues sont le reflet du facies et de la diagenese en revanche le δc n est pas dependant du facies il ne semble pas modifie par la diagenese et s avere etre un outil prometteur pour l etude des carbonates du jurassique superieur de lorraine pour citer cet article b vincent et al c r geoscience abstractalong a reference section of the upper jurassic carbonate formations of lorraine htm borehole northeastern france isotopic analyses δo δc are performed on the carbonated phase of bulk rock the study of these geochemical signals within carbonate platform setting is realized through a confrontation between bulk isotopic data and different sets of parameters sedimentological data isotopic data from microdrilled specific phases petrophysical data it appears that the use of the δo record as a chemostratigraphic descriptor is impossible since this signal is a lithologic counterpart only reflecting facies and diagenesis on the other hand the δc curve proves to be a promising tool in proximal realm to cite this article b vincent et al c r geoscience,"['vincent', 'emmanuel', 'loreau']"
miss,WOS:000257002100011,2008,the periodic risk model with investment,we consider a periodic risk model with the possibility of investing into a risky asset given by a geometrical brownian motion the aim is to maximize the adjustment coefficient of the risk process it is shown that the optimal investment strategy only depends on the averaged data of the model and is constant over time thus maximizing the adjustment coefficient is a very weak optimization criterion c elsevier b v all rights reserved,"['koetter', 'baeuerle']",pub.1046801420,2008,the periodic risk model with investment,we consider a periodic risk model with the possibility of investing into a risky asset given by a geometrical brownian motion the aim is to maximize the adjustment coefficient of the risk process it is shown that the optimal investment strategy only depends on the averaged data of the model and is constant over time thus maximizing the adjustment coefficient is a very weak optimization criterion,"['kotter', 'bauerle']"
miss,WOS:000247978200005,2007,rapid hydrocarbon accumulation mechanism in later period in kelasu thrust belt in kuqa depression,based on the analyses of generation migration and accumulation of oil and gas in the structures of kela kela and kela in kasangtuokai anticlinal belt using a series of geological and geochemical evidence this paper proposes that the rapid rate of hydrocarbon generation main drain path for overpressured fluid flow and converging conduit system are indispensable conditions for the rapid late stage gas accumulation in the kelasu thrust belt in the kuqa depression due to structural overlapping and the resultant rapid burial the maturity of the source rocks had been increased rapidly from to r o within ma with an average rate of r o increase up to r o ma the rapid maturation of the source rocks had provided sufficient gases for late stage gas accumulation the kelasu structural belt has a variety of faults but only the fault that related with fault propagation fold and cut through the gypsiferous mudstone cap could act as the main path for overpressured fluid release and then for fast gas accumulation in low fluid potential area all the evidence from surface structure map seismic profile explanation authigenic kaolinite and reservoir property demonstrates that the main drain path related with faults for overpressured fluid and the converging conduit system are the key point for the formation of the giant kela gas field by contrast the kela and kela structures located on both sides of kela structure are not favourable for gas accumulation due to lacking converging conduit system,"['zou huayao', 'liu guangdi', 'zhang baiqiao', 'hao fang', 'wang hongjun']",pub.1024368139,2007,rapid hydrocarbon accumulation mechanism in later period in kelasu thrust belt in kuqa depression,based on the analyses of generation migration and accumulation of oil and gas in the structures of kela kela and kela in kasangtuokai anticlinal belt using a series of geological and geochemical evidence this paper proposes that the rapid rate of hydrocarbon generation main drain path for overpressured fluid flow and converging conduit system are indispensable conditions for the rapid late stage gas accumulation in the kelasu thrust belt in the kuqa depression due to structural overlapping and the resultant rapid burial the maturity of the source rocks had been increased rapidly from to ro within ma with an average rate of ro increase up to ro ma the rapid maturation of the source rocks had provided sufficient gases for late stage gas accumulation the kelasu structural belt has a variety of faults but only the fault that related with fault propagation fold and cut through the gypsiferous mudstone cap could act as the main path for overpressured fluid release and then for fast gas accumulation in low fluid potential area all the evidence from surface structure map seismic profile explanation authigenic kaolinite and reservoir property demonstrates that the main drain path related with faults for overpressured fluid and the converging conduit system are the key point for the formation of the giant kela gas field by contrast the kela and kela structures located on both sides of kela structure are not favourable for gas accumulation due to lacking converging conduit system,"['zou', 'wang', 'hao', 'liu', 'zhang']"
miss,WOS:000242721500004,2006,seasonal variation of carbon exchange of typical forest ecosystems along the eastern forest transect in china,the long term and continuous carbon fluxes of changbaishan temperate mixed forest cbs qianyanzhou subtropical evergreen coniferous forest qyz dinghushan subtropical evergreen mixed forest dhs and xishuangbana tropical rainforest xsbn have been measured with eddy covariance techniques in different responses of carbon exchange to the environment appeared across the four ecosystems at cbs the carbon exchange was mainly determined by radiation and temperature degrees c and degrees c were two important temperature thresholds the former determined the length of the growing season and the latter affected the magnitude of carbon exchange the maximum net ecosystem exchange nee of cbs occurred in early summer because maximum ecosystem photosynthesis g pp occurred earlier than maximum ecosystem respiration re during summer qyz experienced severe drought and nee decreased significantly mainly as a result of the depression of gpp at dhs and xsbn nee was higher in the drought season than the wet season especially the conversion between carbon sink and source occurring during the transition season at xsbn during the wet season increased fog and humid weather resulted from the plentiful rainfall the ecosystem g pp was dispressed the q and annual respiration of xsbn were the highest among the four ecosystems while the average daily respiration of cbs during the growing season was the highest annual nee of cbs qyz dhs and xsbn were and g c m a respectively from cbs to dhs the temperature and precipitation increased with the decrease in latitude the ratio of n ee r e increased with latitude while r e g pp ecosystem light use efficiency l ue precipitation use efficiency and average daily gpp decreased gradually however xsbn usually escaped such latitude trend probably because of the influence of the south west monsoon climate which does not affect the other ecosystems long term measurement and more research were necessary to understand the adaptation of forest ecosystems to climate change and to evaluate the ecosystem carbon balance due to the complexity of structure and function of forest ecosystems,"['yu guirui', 'ren chuanyou', 'yan junhua', 'liu yunfen', 'guan dexin', 'wen xuefa', 'zhang leiming', 'zhang yiping', 'song xia', 'sun xiaomin']",pub.1043061903,2006,seasonal variation of carbon exchange of typical forest ecosystems along the eastern forest transect in china,the long term and continuous carbon fluxes of changbaishan temperate mixed forest cbs qianyanzhou subtropical evergreen coniferous forest qyz dinghushan subtropical evergreen mixed forest dhs and xishuangbana tropical rainforest xsbn have been measured with eddy covariance techniques in different responses of carbon exchange to the environment appeared across the four ecosystems at cbs the carbon exchange was mainly determined by radiation and temperature c and c were two important temperature thresholds the former determined the length of the growing season and the latter affected the magnitude of carbon exchange the maximum net ecosystem exchange nee of cbs occurred in early summer because maximum ecosystem photosynthesis gpp occurred earlier than maximum ecosystem respiration re during summer qyz experienced severe drought and nee decreased significantly mainly as a result of the depression of gpp at dhs and xsbn nee was higher in the drought season than the wet season especially the conversion between carbon sink and source occurring during the transition season at xsbn during the wet season increased fog and humid weather resulted from the plentiful rainfall the ecosystem gpp was dispressed the q and annual respiration of xsbn were the highest among the four ecosystems while the average daily respiration of cbs during the growing season was the highest annual nee of cbs qyz dhs and xsbn were and g c m a respectively from cbs to dhs the temperature and precipitation increased with the decrease in latitude the ratio of nee re increased with latitude while re gpp ecosystem light use efficiency lue precipitation use efficiency and average daily gpp decreased gradually however xsbn usually escaped such latitude trend probably because of the influence of the south west monsoon climate which does not affect the other ecosystems long term measurement and more research were necessary to understand the adaptation of forest ecosystems to climate change and to evaluate the ecosystem carbon balance due to the complexity of structure and function of forest ecosystems,"['zhang', 'yu', 'sun', 'wen', 'ren', 'song', 'liu', 'guan', 'yan', 'zhang']"
miss,WOS:000454671900004,2018,identification of flies infesting wild orchid flowers and fruits in japan,flies infesting orchid flowers and fruits were collected from orchid species from nine prefectures in japan fifteen orchid species collected from fukushima to kumamoto prefectures were infested by japanagromyza tokunagai sasakawa these results suggest that this agromyzid fly feeds on a wide range of orchid species and is widely distributed in japan on the other hand two orchids were injured by chyliza vittata meigen because these orchids were collected from hokkaido prefecture or high altitude areas in yamanashi prefecture this fly species seems to be distributed in cool temperate areas but further investigations are required,"['suga', 'suetsugu', 'yukawa', 'ogura tsujita', 'yamashita', 'tokuda']",pub.1110994650,2018,自生のラン科植物の花や果実を食害するハエ類の同定,,"['suga', 'yamashita', 'suetsugu', 'yukawa', 'tokuda', 'ogura tsujita']"
miss,WOS:000221877100024,2004,cutaneous drug reactions pharmacogenetic news,identifying genetic factors in severe drug eruption should improve efficacy and safety of drug prescription the first pharmacogenetic studies concerned the polymorphism of genes encoding drug metabolism enzymes especially for sulfamides reactions in aids and anticonvulsants reactions recent studies did not confirm the role of genotypic variation in metabolism enzymes in drug reaction genes controlling immune response are another research issue certain mhc phenotypes are linked to a higher risk of toxidermy such as in abacavir hypersensitivity or fixed drug eruption indeed severe drug eruptions seem to be linked to a specific immune response controlled by t lymphocytes c elsevier sas tous droits reserves,"['buffard', 'roujeau']",pub.1025055260,2004,reactions medicamenteuses cutanees nouveautes pharmacogenetiques,identifying genetic factors in severe drug eruption should improve efficacy and safety of drug prescription the first pharmacogenetic studies concerned the polymorphism of genes encoding drug metabolism enzymes especially for sulfamides reactions in aids and anticonvulsants reactions recent studies did not confirm the role of genotypic variation in metabolism enzymes in drug reaction genes controlling immune response are another research issue certain mhc phenotypes are linked to a higher risk of toxidermy such as in abacavir hypersensitivity or fixed drug eruption indeed severe drug eruptions seem to be linked to a specific immune response controlled by t lymphocytes,"['buffard', 'roujeau']"
miss,WOS:000280346700008,2010,bladder dysfunction caused by a large presacral retention mucocele,large pelvic masses can displace the urinary bladder and cause bladder dysfunction with various symptoms we report the case of a year old man who described a feeling of reduced urinary stream and bladder filling and residual urine since his youth after various unsuccessful conservative treatments the patient was evaluated by our neurourologic department the diagnostic workup revealed a large cystic mass that displaced the urinary bladder histopathological examination showed a retention mucocele the patient had been surgically treated for connatal anal atresia the lesion was surgically excised,"['klein', 'diedrich', 'noldus', 'holz', 'van ophoven']",pub.1033528044,2010,blasenfunktionsstorung in folge einer großen prasakralen retentionsmukozele,large pelvic masses can displace the urinary bladder and cause bladder dysfunction with various symptoms we report the case of a year old man who described a feeling of reduced urinary stream and bladder filling and residual urine since his youth after various unsuccessful conservative treatments the patient was evaluated by our neuro urologic department the diagnostic workup revealed a large cystic mass that displaced the urinary bladder histopathological examination showed a retention mucocele the patient had been surgically treated for connatal anal atresia the lesion was surgically excised,"['klein', 'diedrich', 'holz', 'noldus', 'van ophoven']"
miss,WOS:000282535000005,2010,indication of determination of antibodies against hepatitis c and a viruses in the protocol for the care of young immigrants,objectives to evaluate systematic determination of antibodies against hepatitis c virus hcv and hepatitis a virus hav within the protocols for the care of young immigrants pcyi methods we performed a descriptive cross sectional multicenter study antibodies against hcv and hav were determined in children aged from months to years from low income countries who had immigrated to spain less than months previously age sex and country of origin were registered the cost of vaccinating all immigrant children with the ha vaccine and ha hb vaccine public health price and retail price without screening was compared with that of vaccinating non immune children only results hcv antibodies were determined in children and only one was positive ci hav antibodies were determined in children and overall were positive ci distribution by country of origin was as follows central and south america n maghreb n and india pakistan and bangladesh n according to the children apos s age country of origin and the price of the vaccine used hav antibody determination in young immigrants before hav vaccination is efficient conclusions because of the low prevalence of hcv antibodies in the pediatric immigrant population systematic determination is not warranted evaluating hav antibodies in each immigrant child could increase the efficiency of pcyi c sespas published by elsevier espana s l all rights reserved,"['cruz rodriguez', 'guzman molina', 'riera vidal', 'masvidal aliberch', 'estabanell buxo', 'miguel gil', 'de frutos gallego']",pub.1050597045,2010,indicacion de la determinacion de los anticuerpos para los virus de la hepatitis c y de la hepatitis a en los protocolos de atencion a los ninos inmigrantes,objectives to evaluate systematic determination of antibodies against hepatitis c virus hcv and hepatitis a virus hav within the protocols for the care of young immigrants pcyi methods we performed a descriptive cross sectional multicenter study antibodies against hcv and hav were determined in children aged from months to years from low income countries who had immigrated to spain less than months previously age sex and country of origin were registered the cost of vaccinating all immigrant children with the ha vaccine and ha hb vaccine public health price and retail price without screening was compared with that of vaccinating non immune children only results hcv antibodies were determined in children and only one was positive ci hav antibodies were determined in children and overall were positive ci distribution by country of origin was as follows central and south america n maghreb n and india pakistan and bangladesh n according to the children s age country of origin and the price of the vaccine used hav antibody determination in young immigrants before hav vaccination is efficient conclusions because of the low prevalence of hcv antibodies in the pediatric immigrant population systematic determination is not warranted evaluating hav antibodies in each immigrant child could increase the efficiency of pcyi,"['aliberch', 'buxo', 'gil', 'rodriguez', 'de frutos gallego', 'molina', 'vidal']"
miss,WOS:000334404600020,2014,puree films from bananas processed in the batching mode mechanical properties and coloring variations,puree prepared from over ripe bananas unfit for human consumption was used as raw material for processing biodegradable films the films were processed using a semi industrial plastic lamination padder from mathis running in the batch mode small amounts of glycerol as plasticizer and pectin as binding agent were evaluated the use of the mathis machine in the processing assured film homogeneity and repeatability the addition of glycerol was necessary to confer film plasticity the better combination of elasticity modulus and elongation was found for the puree with composition of of banana pulp g of dry weight g of film solution glycerol g of glycerol g of puree and pectin g pectin g film solution the addition of pectin also resulted in a better film color stability,"['de barros', 'martelli', 'garrido assis']",pub.1026824490,2014,filmes de polpa de banana produzidos por batelada propriedades mecanicas e coloracao,polpa de bananas sobremaduras e improprias ao consumo foram utilizadas como materia prima para a elaboracao de formulacoes para o processamento de filmes biodegradaveis os filmes foram obtidos fazendo uso de uma maquina semi industrial de laminacao plastica da mathis no modo batelada pequenas adicoes de glicerol como plastificante e de pectina como aglutinante foram avaliadas o processamento via mathis garantiu laminas homogeneas e reprodutivas o glicerol mostrou ser necessario para conferir plasticidade aos filmes a melhor combinacao entre modulo de elasticidade e maxima elongacao foi a composicao com pure obtido da polpa de banana g pure seco g de solucao filmogenica glicerol g glicerol g de pure seco e pectina g pectina g de solucao filmogenica a adicao de de pectina tambem proporcionou maior estabilidade da coloracao dos filmes,"['martelli', 'de barros', 'assis']"
miss,WOS:000186700000004,2003,on the transient response of a layer welded to a half space an insvestigation of impact on the thorax,the theory of generalized rays is dedicated to the investigation of the transient response of elastic layered media it yields exact solutions whatever the duration of the applied impulse i e for any frequency content of the excitation this note is part of a research project on the modeling of non penetrating impact on thorax we investigate a simplified model of the thoracic wall a layer welded to a semi infinite medium submitted to an impulse of variable duration among other things it is found that the response computed for a long impulse is consistent with a result of the classical plate theory c academie des sciences publie par editions scientifiques et medicales elsevier sas tous droits reservos,"['naili', 'grimal', 'watzky']",pub.1025150712,2003,sur la reponse transitoire d une couche solidaire d un milieu semi infini application a un impact sur le thorax,resumela theorie des rayons generalises est un outil privilegie pour l etude de la reponse transitoire des milieux stratifies elastiques elle fournit des solutions exactes quelle que soit la duree de l excitation i e pour tous les domaines de frequence cette note s inscrit dans le cadre de la modelisation d un impact non penetrant sur le thorax on etudie un modele simplifie de la paroi thoracique une couche elastique reposant sur un milieu semi infini soumise a une impulsion de duree variable on verifie notamment que pour une duree d impulsion suffisamment grande la reponse calculee est en accord avec celle donnee par la theorie classique des plaques pour citer cet article q grimal et al c r mecanique abstractthe theory of generalized rays is dedicated to the investigation of the transient response of elastic layered media it yields exact solutions whatever the duration of the applied impulse i e for any frequency content of the excitation this note is part of a research project on the modeling of non penetrating impact on thorax we investigate a simplified model of the thoracic wall a layer welded to a semi infinite medium submitted to an impulse of variable duration among other things it is found that the response computed for a long impulse is consistent with a result of the classical plate theory to cite this article q grimal et al c r mecanique,"['grimal', 'watzky', 'naili']"
miss,WOS:000256799100014,2007,electroneuromyographic studies and diagnosis of pudendal neuralgia due to pudendal nerve entrapment syndrome,severe chronic perineal pain can result from pudendal nerve entrapment syndrome this syndrome must be specifically diagnosed because subsequent surgical decompression may provide a significant pain relief electroneuromyographic enmg investigation is often performed as a diagnostic measure based on needle electromyography and the examination of the sacral reflex and pudendal nerve motor latencies the limits of enmg methods owing to various pathophysiological and technical considerations must be clear the techniques used do not assess the functional abnormalities at the origin of pain but rather correlate to structural alterations of the pudendal nerve demyelination and axonal loss in addition only direct or reflex motor innervation is investigated whereas the specific measurement of sensory nerve conduction would be a more sensitive technique for the detection of nerve compression finally enmg cannot differentiate entrapment neuropathy from other causes of pudendal nerve lesions stretching caused by pelvic surgery obstetrical damage chronic constipation etc the diagnosis of pudendal neuralgia is mainly based on specific clinical features perineal enmg has a limited sensitivity and specificity does not give direct information about pain mechanisms and can only provide additional but not definitive clues about the diagnosis of pudendal nerve entrapment syndrome the value of enmg is the objective assessment of pudendal motor innervation when surgical decompression is under consideration perineal enmg can also be used to predict surgical outcome but usually cannot localize the site of compression and is of no value in intraoperative monitoring,"['kerdraon', 'aranda', 'lefort', 'scheiber nogueira', 'lapeyre', 'ismael', 'lacroix', 'herbaut', 'bonniaud', 'thomas', 'lagauche', 'galaup', 'daemgen', 'testut', 'raibaut', 'leroi', 'lefaucheur', 'prat pradal', 'charvier', 'labat', 'parratte', 'amarenco', 'arne bes', 'salle', 'benaim', 'soler', 'boohs', 'opsomer', 'dumas', 'previnaire']",pub.1048762236,2007,quelle est la place de l examen electroneuromyographique dans le diagnostic des nevralgies pudendales liees a un syndrome canalaire,une compression chronique du nerf pudendal dans un site d etroitesse anatomique syndrome canalaire peut etre a l origine de douleurs perineales invalidantes ce type d atteinte doit etre diagnostique de facon specifique car cela peut constituer une indication de neurolyse chirurgicale dans ce cadre il est usuel de demander un examen electroneuromyographique enmg du perinee qui sera base sur l etude de l activite electromyographique de muscles perineaux des reflexes sacres et des conductions motrices du nerf pudendal differentes considerations physiopathologiques et techniques expliquent certaines limites de l enmg qu il faut connaitre c est ainsi que les methodes utilisees n evaluent pas les anomalies fonctionnelles a l origine des douleurs mais plutot les alterations structurelles du nerf pudendal demyelinisation ou perte axonale de plus seule l innervation motrice directe ou reflexe est evaluee alors que l etude specifique des conductions sensitives serait sans doute plus sensible a objectiver une compression nerveuse enfin il n est pas possible de distinguer l atteinte compressive des nombreuses autres causes de lesion nerveuse pudendale chirurgicales obstetricales liees a une constipation chronique ainsi l enmg perineal a une sensibilite et une specificite limitees dans le diagnostic de syndrome canalaire pudendal et ne renseigne pas directement sur le phenomene douloureux le diagnostic de nevralgie pudendale repond en fait a des criteres cliniques precis et l enmg ne peut que donner des arguments supplementaires mais non formels en faveur de ce diagnostic l enmg perineal permet surtout de faire un etat des lieux de l innervation perineale en prevision d un geste chirurgical de decompression et pourrait eventuellement fournir certains elements predictifs de l interet de l intervention en revanche l enmg ne permet generalement pas de localiser precisement le site de compression et n a dans tous les cas aucune utilite dans la surveillance peroperatoire,"['lefaucheur', 'labat', 'amarenco', 'herbaut', 'prat pradal', 'benaim', 'aranda', 'arne bes', 'bonniaud', 'boohs', 'charvier', 'daemgen', 'dumas', 'galaup', 'sheikh ismael', 'kerdraon', 'lacroix', 'lagauche', 'lapeyre', 'lefort', 'leroi', 'opsomer', 'parratte', 'previnaire', 'raibaut', 'salle', 'scheiber nogueira', 'soler', 'testut', 'thomas']"
miss,WOS:000415418000010,2010,geographic features of severly affected vegetated areas in the nanling mountains due to the ice storms in southern china,the ice snow storms which occurred from january to february in southern china were catastrophic to the forest ecosystem in the study of chen and sun the severely affected vegetated areas due to the storms are identified by using the modis enhanced vegetation index evi this study focuses on one of these areas the nanling mountains to investigate their geographic features during the storm period it is found that the nanling mountains suffered from only the ice storms the severely afected vegetated areas generally have a high evi indicting a high density of vegetated lands which are mostly covered by mixed forest the slopes and drainage contributing areas of the impacted areas are normally larger and smaller respectively than those locations at which the vegetation was not severely impacted by the ice storms the dominant slope aspects are southeast and south for the impacted areas below elevations of m,"['chen', 'sun']",pub.1053553801,2010,geographic features of severly affected vegetated areas in the nanling mountains due to the ice storms in southern china,the ice snow storms which occurred from january to february in southern china were catastrophic to the forest ecosystem in the study of chen and sun the severely affected vegetated areas due to the storms are identified by using the modis enhanced vegetation index evi this study focuses on one of these areas the nanling mountains to investigate their geographic features during the storm period it is found that the nanling mountains suffered from only the ice storms the severely affected vegetated areas generally have a high evi indicting a high density of vegetated lands which are mostly covered by mixed forest the slopes and drainage contributing areas of the impacted areas are normally larger and smaller respectively than those locations at which the vegetation was not severely impacted by the ice storms the dominant slope aspects are southeast and south for the impacted areas below elevations of m,"['ji', 'liqun']"
miss,WOS:000230696700010,2005,leucine zipper like structure in rice wrky enhances its affinity for binding with w box elements,wrky proteins are transcriptional regulators involved in plant responses to biotic and abiotic stresses metabolisms and developmental processes in the present study we isolated a wrky cdna oswrky from a rice cdna library the deduced polypeptide contains amino acid residues with a potential leucine zipper structure in its n terminus sharing low identity with other known wrky members oswrky and three deletion derivatives from its n terminal were expressed in high levels in escherichia coli as a c terminally six histidine tagged fusion protein and purified by employing one step affinity chromatography on a ni nta column the recombinant oswrky protein was found to bind specially to sequences harboring w box cis elements by using electrophoretic mobility shift assays this binding activity was decreased significantly by deletion of the leucine zipper like structure in the n terminal of oswrky using a yeast two hybrid assay system we found that the leucine zipper motif of oswrky was involved in the protein protein interaction further deletion to remove partial wrky domain abolished completely the interaction between the expressed protein and the w boxes indicating that the wrky domain is essential to the dna binding these data strongly suggest that the leucine zipper like motif of oswrky plays a significant role in the protein protein and dna protein interactions,"['xie', 'wang', 'wu', 'guo', 'hao']",pub.1065071959,2005,leucine zipper like structure in rice wrky enhances its affinity for binding with w box elements,wrky proteins are transcriptional regulators involved in plant responses to biotic and abiotic stresses metabolisms and developmental processes in the present study we isolated a wrky cdna oswrky from a rice cdna library the deduced polypeptide contains amino acid residues with a potential leucine zipper structure in its n terminus sharing low identity with other known wrky members oswrky and three deletion derivatives from its n terminal were expressed in high levels in escherichia coli as a c terminally six histidine tagged fusion protein and purified by employing one step affinity chromatography on a ni nta column the recombinant oswrky protein was found to bind specially to sequences harboring w box cis elements by using electrophoretic mobility shift assays this binding activity was decreased significantly by deletion of the leucine zipper like structure in the n terminal of os wrky using a yeast two hybrid assay system we found that the leucine zipper motif of oswrky was involved in the protein protein interaction further deletion to remove partial wrky domain abolished completely the interaction between the expressed protein and the w boxes indicating that the wrky domain is essential to the dna binding these data strongly suggest that the leucine zipper like motif of oswrky plays a significant role in the protein protein and dna protein interactions,"['haihua', 'zhongna', 'ke', 'kunlu', 'zejian']"
